,Participant,Block,Sequence,Sub_Sequence,Trial,Target_Type,Target_Name,Start_Time,End_Time,First_Reaction_Time,Mode_In_Time,Mode_Out_Time,Execution_Time,Reference_Action_Count,Incorrect_Action_Count,Error,IV_Surface,IV_Orientation,IV_Form,IV_Hand,Reference_Task
13548,participant_39,4,8,6,588,word,await,1567629183380,1567629187846,1567629184381,1024,4478,5502,0,0,False,NA,NA,NA,NA,NA
13549,participant_39,4,8,6,589,posture,Left_Close_180_On,1567629187878,1567629188859,1567629188859,4478,1821,6299,14,8,False,On,0,Close,Left,word
13550,participant_39,4,8,7,590,click,click me,1567629188880,1567629190680,1567629190680,1821,977,2798,0,0,False,NA,NA,NA,NA,NA
13551,participant_39,4,8,7,591,posture,Left_Close_180_Below,1567629190713,1567629191657,1567629191657,977,1491,2468,20,6,False,Below,0,Close,Left,click
13552,participant_39,4,8,8,592,click,click me,1567629191680,1567629193148,1567629193148,1491,1080,2571,0,0,False,NA,NA,NA,NA,NA
13553,participant_39,4,8,8,593,posture,Left_Close_180_Beside,1567629193178,1567629194228,1567629194228,1080,1285,2365,18,7,False,Beside,0,Close,Left,click
13554,participant_39,4,8,9,594,word,rapid,1567629194245,1567629196945,1567629195513,1285,1912,3197,0,0,False,NA,NA,NA,NA,NA
13555,participant_39,4,8,9,595,posture,Left_Open_0_On,1567629196979,1567629197425,1567629197425,1912,1557,3469,13,0,False,On,180,Open,Left,word
13556,participant_39,4,8,10,596,word,inner,1567629197446,1567629200016,1567629198982,1557,2446,4003,0,0,False,NA,NA,NA,NA,NA
13557,participant_39,4,8,10,597,posture,Left_Open_0_Below,1567629200045,1567629201428,1567629201428,2446,1151,3597,28,3,False,Below,180,Open,Left,word
13558,participant_39,4,8,11,598,click,click me,1567629201446,1567629202579,1567629202579,1151,2181,3332,0,0,False,NA,NA,NA,NA,NA
13559,participant_39,4,8,11,599,posture,Left_Open_0_Beside,1567629202615,1567629204760,1567629204760,2181,1221,3402,25,0,False,Beside,180,Open,Left,click
13560,participant_39,4,8,12,600,word,Blois,1567629204782,1567629208113,1567629205981,1221,3009,4230,0,0,False,NA,NA,NA,NA,NA
13561,participant_39,4,8,12,601,posture,Left_Open_90_On,1567629208146,1567629208990,1567629208990,3009,1760,4769,24,0,False,On,90,Open,Left,word
13562,participant_39,4,8,13,602,click,click me,1567629209012,1567629210750,1567629210750,1760,773,2533,0,0,False,NA,NA,NA,NA,NA
13563,participant_39,4,8,13,603,posture,Left_Open_90_Below,1567629210782,1567629211523,1567629211523,773,1058,1831,21,4,False,Below,90,Open,Left,click
13564,participant_39,4,8,14,604,word,skiff,1567629211546,1567629213317,1567629212581,1058,1776,2834,0,0,False,NA,NA,NA,NA,NA
13565,participant_39,4,8,14,605,posture,Left_Open_90_Beside,1567629213348,1567629214357,1567629214357,1776,1223,2999,23,4,False,Beside,90,Open,Left,word
13566,participant_39,4,8,15,606,click,click me,1567629214379,1567629215580,1567629215580,1223,977,2200,0,0,False,NA,NA,NA,NA,NA
13567,participant_39,4,8,15,607,posture,Left_Open_180_On,1567629215614,1567629216557,1567629216557,977,1057,2034,24,0,False,On,0,Open,Left,click
13568,participant_39,4,8,16,608,word,devil,1567629216580,1567629218347,1567629217614,1057,3348,4405,0,0,False,NA,NA,NA,NA,NA
13569,participant_39,4,8,16,609,posture,Left_Open_180_Below,1567629218379,1567629220962,1567629220962,3348,1119,4467,19,24,False,Below,0,Open,Left,word
13570,participant_39,4,8,17,610,word,flock,1567629220981,1567629222679,1567629222081,1119,2416,3535,0,0,False,NA,NA,NA,NA,NA
13571,participant_39,4,8,17,611,posture,Left_Open_180_Beside,1567629222712,1567629224497,1567629224497,2416,1351,3767,20,12,False,Beside,0,Open,Left,word
13572,participant_39,4,8,18,612,click,click me,1567629224514,1567629225848,1567629225848,1351,1445,2796,0,0,False,NA,NA,NA,NA,NA
13573,participant_39,4,8,18,613,posture,Right_Close_0_On,1567629225884,1567629227293,1567629227293,1445,956,2401,30,4,False,On,180,Close,Right,click
13574,participant_39,4,8,19,614,click,click me,1567629227313,1567629228249,1567629228249,956,2345,3301,0,0,False,NA,NA,NA,NA,NA
13575,participant_39,4,8,19,615,posture,Right_Close_0_Below,1567629228281,1567629230594,1567629230594,2345,1223,3568,29,0,False,Below,180,Close,Right,click
13576,participant_39,4,8,20,616,word,son's,1567629230614,1567629233383,1567629231817,1223,2679,3902,0,0,False,NA,NA,NA,NA,NA
13577,participant_39,4,8,20,617,posture,Right_Close_0_Beside,1567629233416,1567629234496,1567629234496,2679,1984,4663,30,0,False,Beside,180,Close,Right,word
13578,participant_39,4,8,21,618,click,click me,1567629234513,1567629236480,1567629236480,1984,1078,3062,0,0,False,NA,NA,NA,NA,NA
13579,participant_39,4,8,21,619,posture,Right_Close_90_On,1567629236516,1567629237558,1567629237558,1078,1191,2269,22,8,False,On,90,Close,Right,click
13580,participant_39,4,8,22,620,word,gauge,1567629237583,1567629239284,1567629238749,1191,3475,4666,0,0,False,NA,NA,NA,NA,NA
13581,participant_39,4,8,22,621,posture,Right_Close_90_Below,1567629239316,1567629242224,1567629242224,3475,1292,4767,24,0,False,Below,90,Close,Right,word
13582,participant_39,4,8,23,622,click,click me,1567629242250,1567629243516,1567629243516,1292,878,2170,0,0,False,NA,NA,NA,NA,NA
13583,participant_39,4,8,23,623,posture,Right_Close_90_Beside,1567629243550,1567629244394,1567629244394,878,1856,2734,26,0,False,Beside,90,Close,Right,click
13584,participant_39,4,8,24,624,click,click me,1567629244412,1567629246250,1567629246250,1856,1212,3068,0,0,False,NA,NA,NA,NA,NA
13585,participant_39,4,8,24,625,posture,Right_Close_180_On,1567629246282,1567629247462,1567629247462,1212,1153,2365,25,5,False,On,0,Close,Right,click
13586,participant_39,4,8,25,626,click,click me,1567629247480,1567629248615,1567629248615,1153,1277,2430,0,0,False,NA,NA,NA,NA,NA
13587,participant_39,4,8,25,627,posture,Right_Close_180_Below,1567629248646,1567629249892,1567629249892,1277,1293,2570,32,0,False,Below,0,Close,Right,click
13588,participant_39,4,8,26,628,word,Macon,1567629249916,1567629252983,1567629251185,1293,3778,5071,0,0,False,NA,NA,NA,NA,NA
13589,participant_39,4,8,26,629,posture,Right_Close_180_Beside,1567629253015,1567629254963,1567629254963,3778,1788,5566,15,14,False,Beside,0,Close,Right,word
13590,participant_39,4,8,27,630,click,click me,1567629254980,1567629256751,1567629256751,1788,2410,4198,0,0,False,NA,NA,NA,NA,NA
13591,participant_39,4,8,27,631,posture,Right_Open_0_On,1567629256783,1567629259161,1567629259161,2410,1253,3663,28,0,False,On,180,Open,Right,click
13592,participant_39,4,8,28,632,word,Annie,1567629259181,1567629261184,1567629260414,1253,4478,5731,0,0,False,NA,NA,NA,NA,NA
13593,participant_39,4,8,28,633,posture,Right_Open_0_Below,1567629261218,1567629264892,1567629264892,4478,1657,6135,36,0,False,Below,180,Open,Right,word
13594,participant_39,4,8,29,634,word,focus,1567629264914,1567629267185,1567629266549,1657,1944,3601,0,0,False,NA,NA,NA,NA,NA
13595,participant_39,4,8,29,635,posture,Right_Open_0_Beside,1567629267217,1567629268493,1567629268493,1944,1257,3201,14,12,False,Beside,180,Open,Right,word
13596,participant_39,4,8,30,636,click,click me,1567629268516,1567629269750,1567629269750,1257,1277,2534,0,0,False,NA,NA,NA,NA,NA
13597,participant_39,4,8,30,637,posture,Right_Open_90_On,1567629269781,1567629271027,1567629271027,1277,1090,2367,24,4,False,On,90,Open,Right,click
13598,participant_39,4,8,31,638,word,start,1567629271049,1567629272919,1567629272117,1090,1744,2834,0,0,False,NA,NA,NA,NA,NA
13599,participant_39,4,8,31,639,posture,Right_Open_90_Below,1567629272952,1567629273861,1567629273861,1744,1391,3135,19,8,False,Below,90,Open,Right,word
13600,participant_39,4,8,32,640,word,coals,1567629273880,1567629276316,1567629275252,1391,2175,3566,0,0,False,NA,NA,NA,NA,NA
13601,participant_39,4,8,32,641,posture,Right_Open_90_Beside,1567629276352,1567629277427,1567629277427,2175,1791,3966,24,4,False,Beside,90,Open,Right,word
13602,participant_39,4,8,33,642,click,click me,1567629277448,1567629279218,1567629279218,1791,1945,3736,0,0,False,NA,NA,NA,NA,NA
13603,participant_39,4,8,33,643,posture,Right_Open_180_On,1567629279251,1567629281163,1567629281163,1945,1188,3133,24,8,False,On,0,Open,Right,click
13604,participant_39,4,8,34,644,word,Right,1567629281181,1567629283053,1567629282351,1188,2511,3699,0,0,False,NA,NA,NA,NA,NA
13605,participant_39,4,8,34,645,posture,Right_Open_180_Below,1567629283082,1567629284862,1567629284862,2511,1057,3568,27,8,False,Below,0,Open,Right,word
13606,participant_39,4,8,35,646,click,click me,1567629284883,1567629285919,1567629285919,1057,1113,2170,0,0,False,NA,NA,NA,NA,NA
13607,participant_39,4,8,35,647,posture,Right_Open_180_Beside,1567629285949,1567629287032,1567629287032,1113,0,1113,27,4,False,Beside,0,Open,Right,click
13608,participant_39,4,9,0,648,click,click me,1567629288081,1567629289252,1567629289252,0,1963,1963,0,0,False,NA,NA,NA,NA,NA
13609,participant_39,4,9,0,649,shortcut,J,1567629289285,1567629291215,1567629291215,1963,71,2034,0,0,False,shortcut,shortcut,shortcut,shortcut,click
13610,participant_39,4,9,1,650,word,gaily,1567629291286,1567629292853,1567629291286,71,3133,3204,0,0,False,NA,NA,NA,NA,NA
13611,participant_39,4,9,1,651,shortcut,up,1567629292882,1567629294419,1567629294419,3133,1632,4765,0,0,False,shortcut,shortcut,shortcut,shortcut,word
13612,participant_39,4,9,2,652,click,click me,1567629294484,1567629296051,1567629296051,1632,1535,3167,0,0,False,NA,NA,NA,NA,NA
13613,participant_39,4,9,2,653,shortcut,T,1567629296083,1567629297586,1567629297586,1535,63,1598,0,0,False,shortcut,shortcut,shortcut,shortcut,click
13614,participant_39,4,9,3,654,word,aisle,1567629297649,1567629299218,1567629297649,63,3504,3567,0,0,False,NA,NA,NA,NA,NA
13615,participant_39,4,9,3,655,shortcut,B,1567629299252,1567629301153,1567629301153,3504,65,3569,0,0,False,shortcut,shortcut,shortcut,shortcut,word
13616,participant_39,4,9,4,656,word,woods,1567629301218,1567629303485,1567629301218,65,4432,4497,0,0,False,NA,NA,NA,NA,NA
13617,participant_39,4,9,4,657,shortcut,L,1567629303516,1567629305650,1567629305650,4432,1635,6067,0,0,False,shortcut,shortcut,shortcut,shortcut,word
13618,participant_39,4,9,5,658,click,click me,1567629305715,1567629307285,1567629307285,1635,1964,3599,0,0,False,NA,NA,NA,NA,NA
13619,participant_39,4,9,5,659,shortcut,Z,1567629307315,1567629309249,1567629309249,1964,133,2097,0,0,False,shortcut,shortcut,shortcut,shortcut,click
13620,participant_39,4,9,6,660,word,lower,1567629309315,1567629310985,1567629309382,133,4205,4338,0,0,False,NA,NA,NA,NA,NA
13621,participant_39,4,9,6,661,shortcut,X,1567629311017,1567629313587,1567629313587,4205,1629,5834,0,0,False,shortcut,shortcut,shortcut,shortcut,word
13622,participant_39,4,9,7,662,click,click me,1567629313653,1567629315216,1567629315216,1629,3103,4732,0,0,False,NA,NA,NA,NA,NA
13623,participant_39,4,9,7,663,shortcut,T,1567629315251,1567629318319,1567629318319,3103,1497,4600,0,0,False,shortcut,shortcut,shortcut,shortcut,click
13624,participant_39,4,9,8,664,click,click me,1567629318386,1567629319816,1567629319816,1497,1569,3066,0,0,False,NA,NA,NA,NA,NA
13625,participant_39,4,9,8,665,shortcut,A,1567629319849,1567629321385,1567629321385,1569,100,1669,0,0,False,shortcut,shortcut,shortcut,shortcut,click
13626,participant_39,4,9,9,666,word,suite,1567629321451,1567629322889,1567629321485,100,3267,3367,0,0,False,NA,NA,NA,NA,NA
13627,participant_39,4,9,9,667,shortcut,V,1567629322919,1567629324752,1567629324752,3267,131,3398,0,0,False,shortcut,shortcut,shortcut,shortcut,word
13628,participant_39,4,9,10,668,word,crept,1567629324819,1567629326352,1567629324883,131,3035,3166,0,0,False,NA,NA,NA,NA,NA
13629,participant_39,4,9,10,669,shortcut,J,1567629326384,1567629327918,1567629327918,3035,1301,4336,0,0,False,shortcut,shortcut,shortcut,shortcut,word
13630,participant_39,4,9,11,670,click,click me,1567629327987,1567629329219,1567629329219,1301,1467,2768,0,0,False,NA,NA,NA,NA,NA
13631,participant_39,4,9,11,671,shortcut,right,1567629329251,1567629330686,1567629330686,1467,65,1532,0,0,False,shortcut,shortcut,shortcut,shortcut,click
13632,participant_39,4,9,12,672,word,aisle,1567629330751,1567629332255,1567629330751,65,3767,3832,0,0,False,NA,NA,NA,NA,NA
13633,participant_39,4,9,12,673,shortcut,I,1567629332283,1567629334518,1567629334518,3767,1534,5301,0,0,False,shortcut,shortcut,shortcut,shortcut,word
13634,participant_39,4,9,13,674,click,click me,1567629334584,1567629336052,1567629336052,1534,1765,3299,0,0,False,NA,NA,NA,NA,NA
13635,participant_39,4,9,13,675,shortcut,G,1567629336084,1567629337817,1567629337817,1765,168,1933,0,0,False,shortcut,shortcut,shortcut,shortcut,click
13636,participant_39,4,9,14,676,word,bread,1567629337884,1567629339918,1567629337985,168,3932,4100,0,0,False,NA,NA,NA,NA,NA
13637,participant_39,4,9,14,677,shortcut,A,1567629339951,1567629341917,1567629341917,3932,1402,5334,0,0,False,shortcut,shortcut,shortcut,shortcut,word
13638,participant_39,4,9,15,678,click,click me,1567629341983,1567629343319,1567629343319,1402,4867,6269,0,0,False,NA,NA,NA,NA,NA
13639,participant_39,4,9,15,679,shortcut,U,1567629343350,1567629348186,1567629348186,4867,68,4935,0,0,False,shortcut,shortcut,shortcut,shortcut,click
13640,participant_39,4,9,16,680,word,think,1567629348254,1567629351217,1567629348254,68,5034,5102,0,0,False,NA,NA,NA,NA,NA
13641,participant_39,4,9,16,681,shortcut,V,1567629351254,1567629353288,1567629353288,5034,66,5100,0,0,False,shortcut,shortcut,shortcut,shortcut,word
13642,participant_39,4,9,17,682,word,coals,1567629353354,1567629354884,1567629353354,66,3531,3597,0,0,False,NA,NA,NA,NA,NA
13643,participant_39,4,9,17,683,shortcut,M,1567629354918,1567629356885,1567629356885,3531,1669,5200,0,0,False,shortcut,shortcut,shortcut,shortcut,word
13644,participant_39,4,9,18,684,click,click me,1567629356955,1567629358554,1567629358554,1669,3934,5603,0,0,False,NA,NA,NA,NA,NA
13645,participant_39,4,9,18,685,shortcut,D,1567629358586,1567629362488,1567629362488,3934,1401,5335,0,0,False,shortcut,shortcut,shortcut,shortcut,click
13646,participant_39,4,9,19,686,click,click me,1567629362550,1567629363889,1567629363889,1401,2796,4197,0,0,False,NA,NA,NA,NA,NA
13647,participant_39,4,9,19,687,shortcut,W,1567629363916,1567629366685,1567629366685,2796,135,2931,0,0,False,shortcut,shortcut,shortcut,shortcut,click
13648,participant_39,4,9,20,688,word,blade,1567629366753,1567629369820,1567629366820,135,4465,4600,0,0,False,NA,NA,NA,NA,NA
13649,participant_39,4,9,20,689,shortcut,H,1567629369853,1567629371285,1567629371285,4465,1436,5901,0,0,False,shortcut,shortcut,shortcut,shortcut,word
13650,participant_39,4,9,21,690,click,click me,1567629371350,1567629372721,1567629372721,1436,2000,3436,0,0,False,NA,NA,NA,NA,NA
13651,participant_39,4,9,21,691,shortcut,K,1567629372751,1567629374721,1567629374721,2000,97,2097,0,0,False,shortcut,shortcut,shortcut,shortcut,click
13652,participant_39,4,9,22,692,word,guess,1567629374787,1567629376987,1567629374818,97,5104,5201,0,0,False,NA,NA,NA,NA,NA
13653,participant_39,4,9,22,693,shortcut,X,1567629377019,1567629379922,1567629379922,5104,1631,6735,0,0,False,shortcut,shortcut,shortcut,shortcut,word
13654,participant_39,4,9,23,694,click,click me,1567629379984,1567629381553,1567629381553,1631,3603,5234,0,0,False,NA,NA,NA,NA,NA
13655,participant_39,4,9,23,695,shortcut,P,1567629381585,1567629385156,1567629385156,3603,1697,5300,0,0,False,shortcut,shortcut,shortcut,shortcut,click
13656,participant_39,4,9,24,696,click,click me,1567629385221,1567629386853,1567629386853,1697,1933,3630,0,0,False,NA,NA,NA,NA,NA
13657,participant_39,4,9,24,697,shortcut,S,1567629386887,1567629388786,1567629388786,1933,935,2868,0,0,False,shortcut,shortcut,shortcut,shortcut,click
13658,participant_39,4,9,25,698,click,click me,1567629388855,1567629389721,1567629389721,935,2969,3904,0,0,False,NA,NA,NA,NA,NA
13659,participant_39,4,9,25,699,shortcut,O,1567629389753,1567629392690,1567629392690,2969,64,3033,0,0,False,shortcut,shortcut,shortcut,shortcut,click
13660,participant_39,4,9,26,700,word,turns,1567629392754,1567629394223,1567629392754,64,3935,3999,0,0,False,NA,NA,NA,NA,NA
13661,participant_39,4,9,26,701,shortcut,B,1567629394254,1567629396689,1567629396689,3935,1334,5269,0,0,False,shortcut,shortcut,shortcut,shortcut,word
13662,participant_39,4,9,27,702,click,click me,1567629396757,1567629398023,1567629398023,1334,2167,3501,0,0,False,NA,NA,NA,NA,NA
13663,participant_39,4,9,27,703,shortcut,S,1567629398054,1567629400190,1567629400190,2167,100,2267,0,0,False,shortcut,shortcut,shortcut,shortcut,click
13664,participant_39,4,9,28,704,word,files,1567629400252,1567629402390,1567629400290,100,4698,4798,0,0,False,NA,NA,NA,NA,NA
13665,participant_39,4,9,28,705,shortcut,S,1567629402423,1567629404988,1567629404988,4698,102,4800,0,0,False,shortcut,shortcut,shortcut,shortcut,word
13666,participant_39,4,9,29,706,word,buddy,1567629405052,1567629406624,1567629405090,102,3433,3535,0,0,False,NA,NA,NA,NA,NA
13667,participant_39,4,9,29,707,shortcut,R,1567629406654,1567629408523,1567629408523,3433,1335,4768,0,0,False,shortcut,shortcut,shortcut,shortcut,word
13668,participant_39,4,9,30,708,click,click me,1567629408589,1567629409858,1567629409858,1335,1632,2967,0,0,False,NA,NA,NA,NA,NA
13669,participant_39,4,9,30,709,shortcut,Y,1567629409889,1567629411490,1567629411490,1632,101,1733,0,0,False,shortcut,shortcut,shortcut,shortcut,click
13670,participant_39,4,9,31,710,word,dingy,1567629411552,1567629413123,1567629411591,101,3164,3265,0,0,False,NA,NA,NA,NA,NA
13671,participant_39,4,9,31,711,shortcut,H,1567629413155,1567629414755,1567629414755,3164,68,3232,0,0,False,shortcut,shortcut,shortcut,shortcut,word
13672,participant_39,4,9,32,712,word,smoke,1567629414823,1567629416457,1567629414823,68,3534,3602,0,0,False,NA,NA,NA,NA,NA
13673,participant_39,4,9,32,713,shortcut,E,1567629416489,1567629418357,1567629418357,3534,1399,4933,0,0,False,shortcut,shortcut,shortcut,shortcut,word
13674,participant_39,4,9,33,714,click,click me,1567629418423,1567629419756,1567629419756,1399,1463,2862,0,0,False,NA,NA,NA,NA,NA
13675,participant_39,4,9,33,715,shortcut,M,1567629419789,1567629421219,1567629421219,1463,70,1533,0,0,False,shortcut,shortcut,shortcut,shortcut,click
13676,participant_39,4,9,34,716,word,enter,1567629421289,1567629422790,1567629421289,70,3263,3333,0,0,False,NA,NA,NA,NA,NA
13677,participant_39,4,9,34,717,shortcut,C,1567629422820,1567629424552,1567629424552,3263,1035,4298,0,0,False,shortcut,shortcut,shortcut,shortcut,word
13678,participant_39,4,9,35,718,click,click me,1567629424623,1567629425587,1567629425587,1035,1769,2804,0,0,False,NA,NA,NA,NA,NA
13679,participant_39,4,9,35,719,shortcut,left,1567629425619,1567629427356,1567629427356,1769,0,1769,0,0,False,shortcut,shortcut,shortcut,shortcut,click
13680,participant_38,0,0,0,0,click,click me,1567623277168,1567623278873,1567623278873,0,1638,1638,0,0,False,NA,NA,NA,NA,NA
13681,participant_38,0,0,0,1,posture,Left_Close_0_On,1567623278900,1567623280511,1567623280511,1638,190,1828,33,0,False,On,180,Close,Left,click
13682,participant_38,0,0,1,2,word,baths,1567623280533,1567623284937,1567623280701,190,5844,6034,0,0,False,NA,NA,NA,NA,NA
